mql_id,seller_id,sdr_id,sr_id,landing_page_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue
9675f0018d103531e073a3da2945df41,b0ec35adb04cfa85d3e0ff3f79c186a3,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,627992b27ad9b2992ea5403c9d0097cf,2018-05-17 21:47:38,home_office_furniture,industry,eagle,,,,manufacturer,,0
3172362312fcf09d96f02125f66b74f5,fa7cc273072520346449b9e89329768a,0a0fb2b07d841f84fb6714e35c723075,34d40cdaf94010a1d05b0d6212f9e909,4da26a21181542bd0a02fc354f805f10,2018-08-10 16:46:39,audio_video_electronics,online_beginner,cat,TRUE,TRUE,200+,reseller,,0
0de705dc7d8026cc9b2128b775e4c35e,120476eb7a04c149d14772edaf5d9bf2,b90f87164b5f8c2cfa5c8572834dbe3f,85fc447d336637ba1df43e793199fbc8,497bde5373de735084b17e72966886e0,2018-06-25 18:42:15,construction_tools_house_garden,online_big,wolf,,,,reseller,,0
1accc1c92278a9bc2bbc6a8002026b25,7df961ce758538004de6db0f5b9d7b6f,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,4c8f96859ae00b0c8c83ce950c53b98c,2018-04-17 14:51:42,home_decor,online_small,cat,,,,reseller,,0
0e327f32dbb22d433600688b7e9af0db,cee4320453079d554562dee0753d7d43,b34f6eba10f46bf9a657a01c108a8284,068066e24f0c643eb1d089c7dd20cd73,6b2b032c18f152066e61da685abe5035,2018-08-21 21:07:30,health_beauty,online_medium,shark,TRUE,TRUE,5-20,reseller,500,30000
3db893ff5d6c0e9dccfed451a741853f,21f3118106d69d16dfe7d5aaf37cb242,9749123c950bf8363ace42cb1c2d0815,4ef15afb4b2723d8f3d81e51ec7afefe,50ab83e4244ac1bc51939f039b94457d,2018-07-30 20:30:31,car_accessories,online_big,"cat, wolf",TRUE,TRUE,50-200,reseller,,0
8f118ab2a5c0d99362fb67e29856acab,94d76e96eedd976258cd3278ce56d5f2,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,5f967301c3cb100245af2d49152aa57a,2018-02-07 20:39:32,construction_tools_house_garden,online_big,,,,,manufacturer,,0
626dc1c3716c817b064632fded168e35,b5e7d871b063f34de611e8b448e63f2e,56bf83c4bb35763a51c2baab501b4c67,6565aa9ce3178a5caf6171827af3a9ba,0524f0de986e1d25a1f74745432a353e,2018-02-26 16:09:48,health_beauty,offline,eagle,,,,manufacturer,,0
4433c8475916d6e6ebb8cf4994d2f1d1,04ed0495537199603d4930fc5c0dd026,09285259593c61296eef10c734121d5b,56bf83c4bb35763a51c2baab501b4c67,ad541def640bab1f8de2487a8a5ce0dd,2018-04-27 14:07:20,audio_video_electronics,offline,cat,,,,reseller,,0
667f061b738858573caad66f5cc56b32,96c1c7f1f24470915da80563cd1202ea,e7dff61b78bebffa71678e126ce669ad,d3d1e91a157ea7f90548eef82f1955e3,f1d71f4535dc9a2024aa1ab6fabdb7ca,2018-08-08 16:22:31,audio_video_electronics,online_medium,cat,,,,reseller,,0
843966e79e757cf797b7dfe514e30af1,1f74801bb8b05750ce5e7597b685bd13,34d40cdaf94010a1d05b0d6212f9e909,2695de1affa7750089c0455f8ce27021,9ed9eb0676a9fe5a455d27e12aba6dc1,2018-06-18 13:51:38,food_supplement,offline,eagle,,,,reseller,,0
cf8f0678e67cb002c2b68f9f68629885,bed6d1f6c4664ab8cf3abf3821727756,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8,7123c442b7d1efad36e64e41ee7c8d3f,2018-03-22 21:20:42,construction_tools_house_garden,industry,shark,,,,reseller,,0
299d8968ef74c5086cb3ee21f13ed27a,377bc18334c78dd2f1535ef22a3ad225,56bf83c4bb35763a51c2baab501b4c67,85fc447d336637ba1df43e793199fbc8,cdfe9165e2d0fd3a48f1eea9e022bf78,2018-03-07 22:08:32,car_accessories,online_big,cat,,,,reseller,,0
e9dcae4d924ac8fff2334db6e5b99482,51fdd5d43db628fada4588f89aba3e8e,9d12ef1a7eca3ec58c545c678af7869c,de63de0d10a6012430098db33c679b0b,f1e6fae4b4745568449d9d4002798302,2018-04-11 20:19:49,car_accessories,offline,cat,,,,reseller,,0
081c243a74472af67b65145cff5221c7,58f1a6197ed863543e0136bdedb3fce2,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,caa22e9ef174415573eaad23d2ba0d00,2018-02-27 17:30:22,fashion_accessories,online_medium,eagle,,,,reseller,,0
39ecc5282d4511dca4c757113e1312d1,65febd49fd28ec955651299159b1f527,a8387c01a09e99ce014107505b92388c,d3d1e91a157ea7f90548eef82f1955e3,b400ca12d666db37cf7a3b78715b8e88,2018-03-19 18:58:47,household_utilities,online_big,,,,,reseller,,0
02c1f06978b821b2996ec257932f2947,9b1585752613ec342d03bbab9997ec48,f42a2bd194f7802ab052a815c8de65b7,de63de0d10a6012430098db33c679b0b,f854c5ffe4bc87353c1035c2b9438240,2018-05-11 14:22:51,car_accessories,offline,cat,,,,reseller,,0
072446c6aa02c85a9a91d6a75116def5,cbf09e831b0c11f6f23ffb51004db972,068066e24f0c643eb1d089c7dd20cd73,de63de0d10a6012430098db33c679b0b,718f12e1cdca942cbea593912f8951e9,2018-04-10 18:20:00,household_utilities,online_top,cat,,,,reseller,,0
0d8b45d95dc4bd9712dc67f87db79a8e,4f0d637c1197fd65405ebd755ac9f86b,56bf83c4bb35763a51c2baab501b4c67,de63de0d10a6012430098db33c679b0b,d352a6d051898c812349a1ae32103da2,2018-03-12 21:20:49,health_beauty,online_medium,cat,,,,reseller,,0
f88920d4589dae7abec2eb05fca153e3,026c6180cd86d6069dad573ce69b465e,9d12ef1a7eca3ec58c545c678af7869c,068066e24f0c643eb1d089c7dd20cd73,61a6ecfb4ec1141ab0ad42df63503558,2018-10-03 12:28:55,household_utilities,online_small,eagle,,,1-5,manufacturer,4,0
10b83e434ddcd9c79ad2b9be2fd0aa84,0691fc6052b1918d775ac6ff8275eb01,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,37e57bc1a00e112a270ce476738a7d88,2018-01-12 2:00:00,home_decor,online_medium,,,,,manufacturer,,0
dcebacc996ed40656c7097704c600386,d50f6d198921d51b24544738b29d2b0e,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,be1ed276ba171e89112b1c8ddfdf712a,2018-06-04 13:55:12,food_drink,industry,cat,,,,manufacturer,,0
e4dcab5f7c33b62eb67f0a87c1b7f162,9485222b0bad29d3b0e860fa5ec1fdd4,4b339f9567d060bcea4f5136b9f5949e,9749123c950bf8363ace42cb1c2d0815,89c0c0633e1c080929eb8308cec0c162,2018-09-13 3:00:00,construction_tools_house_garden,industry,wolf,TRUE,FALSE,50-200,manufacturer,100,0
9f73f765160d33280216b73b6378c068,28fadc495e06e64b5d15d54959f2cee1,068066e24f0c643eb1d089c7dd20cd73,c638112b43f1d1b86dcabb0da720c901,3d96c0e6de52cec0618044093ed7da40,2018-01-31 16:18:47,watches,online_top,,,,,reseller,,0
fe75268bb28b40ef89979d0ec2c54497,dbdd0ec73a4817971d962698f2fea022,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,bdf3206d30b65d17a80768e849eb87e9,2018-02-02 13:08:11,health_beauty,online_big,,,,,manufacturer,,0
bd0c413c4350a9a29fb9bec5de64e2a6,2aeedd049dc20e7171f43110fd0d6821,9d12ef1a7eca3ec58c545c678af7869c,495d4e95a8cf8bbf8b432b612a2aa328,831f44df830641e0ecf46efedced73d8,2018-06-13 16:37:42,construction_tools_house_garden,industry,cat,,,,reseller,,0
409b474080e928bbb5664659407b5947,6a60bd6a4afd5fc86b75b47ec502df7b,34d40cdaf94010a1d05b0d6212f9e909,de63de0d10a6012430098db33c679b0b,69048d63b8e10d0843d1c56d1cdf751f,2018-05-16 17:48:30,health_beauty,online_small,cat,,,,reseller,,0
2b73fd917ee9cc38ec528df06d5b8561,46bec94e1e0fc413b6adb1d1bd175477,b90f87164b5f8c2cfa5c8572834dbe3f,85fc447d336637ba1df43e793199fbc8,7db5fabc50ed4075f5e7f90be0ccdbaf,2018-05-25 16:36:57,food_supplement,online_small,eagle,,,,manufacturer,,0
06f38e7909709a72b521a4a9d1c05841,73df8d9e8f8c54d0d42feb9bf58c718c,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,633db1f3c6122dd13158f8d743c2aefd,2018-06-05 21:47:22,home_office_furniture,online_medium,,,,,manufacturer,,0
8928ccba6d94d5f1481c1065330c6066,dd22fbe4df5d84be25176054640b696d,f42a2bd194f7802ab052a815c8de65b7,fbf4aef3f6915dc0c3c97d6812522f6a,6dfc9d29dbb833706c171112434b42c0,2018-06-11 12:36:11,food_drink,industry,cat,,,,manufacturer,,0
58b26e6eaeb6ed078b51e6cde7925d71,2aa8585964d74f71e334a6c3de2ddc27,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,fc1aafbf602ee556c08f8ab7ca1e34c0,2018-02-05 18:36:39,fashion_accessories,online_small,,,,,reseller,,0
15992174039ff729f588d6c82cf022c1,6cd5309bfee39493f71de0350e837b3d,de63de0d10a6012430098db33c679b0b,c638112b43f1d1b86dcabb0da720c901,219fbd27d2e3f9d681a822200b8b2c84,2018-02-15 18:21:28,car_accessories,offline,cat,,,,reseller,,0
239ce949b3bcb25a0c47779fe37c80e0,caa9bc43a9fe8cf9c564ddd8a03cc4a6,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,064f19d6fb7744eeb40fc27964b6f603,2018-03-28 16:09:52,toys,online_medium,cat,,,,reseller,,0
b8bb2a1d59f4ecae0646fc039b75391e,fe87f472055fbcf1d7e691c00b1560dc,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,be400c43907d191a85c51adbf9fc0354,2018-01-23 12:41:16,home_decor,online_medium,,,,,reseller,,0
6d78dcbeb39103c047f486abd2519ee4,366b6b05f39997f102dc5179de14d43c,e7dff61b78bebffa71678e126ce669ad,9749123c950bf8363ace42cb1c2d0815,6091131bd6b86f282f04b2701622ce9e,2018-10-01 12:27:47,health_beauty,online_small,wolf,TRUE,TRUE,200+,reseller,200,210000
4fbe9e8a0ace3a44f0a9e1d7fe41da02,9169e322ad3419286d1e5ee8f1c3b3f0,e7dff61b78bebffa71678e126ce669ad,34d40cdaf94010a1d05b0d6212f9e909,a7f752a2fe2b20cf32b0f0171d30a507,2018-11-01 15:36:16,perfume,online_medium,eagle,TRUE,TRUE,5-20,reseller,20,15000
6c6094f256f51e83fe02bce6091163e7,da4d149c0ddbac90557103ac0a0ec356,068066e24f0c643eb1d089c7dd20cd73,6565aa9ce3178a5caf6171827af3a9ba,1d4240da514bf605dc540b48780cc9b2,2018-01-11 17:16:48,sports_leisure,online_medium,,,,,reseller,,0
0b32d6a87c09c32b3cd90dfd5ef5699f,4dd7866cf496e0c2fcfc93a4589dc1be,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,87187fc57303e28e56bce073f42567ef,2018-04-27 14:04:06,fashion_accessories,online_medium,cat,,,,,,0
f63f7107398c54c17b5d14eadfa76842,bc2579cde838eb0fa8477f7efb1298d1,34d40cdaf94010a1d05b0d6212f9e909,068066e24f0c643eb1d089c7dd20cd73,ed5c6adb7b615fa5d7c90e9b3acad990,2018-05-10 20:10:08,household_utilities,offline,cat,,,,reseller,,0
10fa97233fb64af4b6ce8316d0bc2eca,693660429f9dc4ff704eb3d88dad54d7,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,274f9e5c4befc4bb18ae9a2324437c2b,2018-05-25 21:25:11,audio_video_electronics,online_medium,wolf,,,,reseller,,0
cdd41e8e7e609526df11a959b953cc0d,7d7866a99a8656a42c7ff6352a433410,34d40cdaf94010a1d05b0d6212f9e909,068066e24f0c643eb1d089c7dd20cd73,34d3864398448cf8f6dcff548a06f1cc,2018-05-30 22:29:56,household_utilities,offline,cat,,,,reseller,,0
3c13b54db21952663b5775d142be0ed2,657969cca82e884d272385ec0ef06edd,fdb16d3cbbeb5798f2f66c4096be026d,060c0a26f19f4d66b42e0d8796688490,c0fc2d2a31cbe6b88fd2d41bb4438b5b,2018-02-08 19:03:20,fashion_accessories,industry,,,,,reseller,,0
a0604c9d9ef23fbf7cb7be5091201041,b7140ce94c4514bf136a2c3f98e0476c,b90f87164b5f8c2cfa5c8572834dbe3f,d3d1e91a157ea7f90548eef82f1955e3,75f62f125fce63bd52fbc16c4a8ae53c,2018-07-31 20:01:32,audio_video_electronics,online_small,cat,,,,reseller,,0
88e3fa7a7462c4ce017655ee2ea2ad46,a50397ac35dc51ce40c4c3117828e4ec,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,badf853dfcb2640c74f22f54003285b8,2018-03-28 19:05:44,audio_video_electronics,industry,eagle,,,,reseller,,0
867b587b7c0da5f1af73b47803e60859,d65d93b215feab3f997441e1e0a98ca5,a8387c01a09e99ce014107505b92388c,068066e24f0c643eb1d089c7dd20cd73,b6762c5b26bf7f43878809c02f86ff4b,2018-05-14 19:26:01,computers,offline,cat,,,,reseller,,0
5bee2861956d76fe35e91c33bc4a81b3,dda37071807e404c5bb2a1590c66326f,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2a30cb5fd78ee4c28935b4097f88b10a,2018-03-26 20:08:26,bags_backpacks,online_small,eagle,,,,manufacturer,,0
1e2001dab6238763e58c775cba225a16,85be0b7181c48c393007b0002fdec79c,0cdad77786224a7cefea567b8c75c3c1,6565aa9ce3178a5caf6171827af3a9ba,73483d1aa9eeb1470b949520b8e40f07,2018-04-30 20:47:07,construction_tools_house_garden,online_medium,cat,,,,reseller,,0
37d92d59a2b02e0256aa1d2bddcfa50d,671585f5a2af58b6e276bc01003c0d2b,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,ac8aa913eab47907f07abdc426d96a6a,2018-06-19 19:54:25,household_utilities,online_medium,,,,,manufacturer,,0
503831c6265361a08aa4113b4d867178,4a1f694197d05fe70026b016a7316b41,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,18f5aacb6dd93495a6cd035a2e47c1f4,2018-02-02 11:25:23,home_decor,online_medium,,,,,reseller,,0
bc55d3363ee659d6ab6c908b932c7705,3d3ccf2b2f8134b10dce9dd446f0e075,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,541339916165012b1a62ee33bc0b09d6,2018-04-25 18:28:42,home_decor,online_medium,cat,,,,reseller,,0
1b34d47c57a081fbfeec93a1065e69bd,2cb6eb1b7185064167657fa09f541105,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,ec91d914369fac0fa9520f25218ef848,2018-01-15 17:14:00,home_decor,online_medium,,,,,manufacturer,,0
fef0383cea937628ff95eb48ba1ffd17,0fe3372ef9bebf177e6cb95fa0340fb6,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,88cdc3bdbf9ee11fedb21964c62d4c47,2018-08-20 13:15:36,construction_tools_house_garden,offline,shark,,,,reseller,,0
f89b10e626692ac7a87c19d69f261db2,964cb238d75d1e6c6e1f88adcdf14f42,a8387c01a09e99ce014107505b92388c,060c0a26f19f4d66b42e0d8796688490,cbef9a8f9b165b0053d16b69da83c48a,2018-03-07 14:24:51,construction_tools_house_garden,online_medium,cat,,,,manufacturer,,0
1d0949fd6674f963b44662838ef3ae09,167bde8a09cb3196874f3f7e2753a98d,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,435d33e3e1536f344c06114c3aa637e8,2018-01-29 20:43:42,toys,industry,,,,,manufacturer,,0
a463cac2327534f6f02563ffbdf92918,c84592044b180dec206770c38603814b,fdb16d3cbbeb5798f2f66c4096be026d,4ef15afb4b2723d8f3d81e51ec7afefe,ce354dd901e0ffe56d6fd3e0ed270062,2018-01-30 18:06:36,audio_video_electronics,online_medium,,,,,reseller,,0
4b4234f02431d2179f5d18fd1db0ef8e,c3e1abd72a42fe690fcd89cf5720fe29,9d12ef1a7eca3ec58c545c678af7869c,d3d1e91a157ea7f90548eef82f1955e3,08b6ff46a61d50092ef6e0fd3e5a2ba1,2018-04-27 12:40:32,pet,online_big,eagle,,,,reseller,,0
05ede5cedad6c61ef99376296b0699ef,4d0041cdbe51b4617d95c70b19decc74,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8,183537699e4e75d607e007d706893673,2018-04-20 19:29:22,car_accessories,industry,eagle,,,,reseller,,0
8aa7c17161d6a6270218e8a7b0806263,4e0bb097aa0fb4e2f9a146b77698427a,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,dd8016c20276dcb6ec8398967ce2732d,2018-01-19 2:00:00,car_accessories,offline,,,,,reseller,,0
90d2301e323b1809708324229782def2,77e81c45f03c23a7b43dbb0bdd905dff,de63de0d10a6012430098db33c679b0b,fbf4aef3f6915dc0c3c97d6812522f6a,4bcf8569d720f831e24c081297bfde46,2018-01-12 13:49:28,health_beauty,online_small,,,,,manufacturer,,0
e5d0a99e3684733914f594116839e0c2,2fa13c8bd5705d279f7ed5cc9ec61c68,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,dfa335f8aabada22c038d63a01f11f0b,2018-01-18 2:00:00,health_beauty,online_medium,,,,,reseller,,0
790d8fa56e05ff05080e6e66fae0272a,9e54d45e5f30ed4f296bd25d4edada20,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,1fb62ce3dd5cc1cf306dd064b670f282,2018-04-04 20:55:17,music_instruments,online_small,wolf,,,,reseller,,0
0c117e6a0b3f700bd997a11500a5c2e2,596d3b6f78d5a703bfce24b801d2fbdb,4b339f9567d060bcea4f5136b9f5949e,de63de0d10a6012430098db33c679b0b,787bf91d7789adfed8ba3efbb608f07a,2018-06-26 17:13:29,health_beauty,industry,wolf,,,,reseller,,0
3461d99a30c72933c66cac4f1c02bd14,18e694e0e48ed6f7aa3f24aade5fd697,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,01f063e2f3b00d8034ec0c3ea2b45536,2018-03-27 3:00:00,computers,online_medium,wolf,,,,reseller,,0
0338bf13624f52beaca91ec4a23c860c,667ee4b0aece58908fae3fd1649b7e6c,9d12ef1a7eca3ec58c545c678af7869c,495d4e95a8cf8bbf8b432b612a2aa328,77887ccb671a363ecb6fd8d7aa88b6d5,2018-04-30 13:30:05,handcrafted,online_medium,eagle,,,,,,0
245e57794c369c8617378e285ee9755c,fd435faa3c0422b60440ea3480d0e77c,9749123c950bf8363ace42cb1c2d0815,d3d1e91a157ea7f90548eef82f1955e3,bf18689cc9b08a0a85d967b56385ad8b,2018-07-26 17:03:01,music_instruments,online_big,eagle,,,,reseller,,0
b9ed46d1ff01c4fb8e3f2453091804d0,7816cd9c5b1238e320545f5bf7eb80e8,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe,6aaaaaab9b1f57772552e832f457563c,2018-05-14 19:41:58,construction_tools_house_garden,online_big,cat,,,,reseller,,0
38427015e9934ea855bd9adcdf32055f,713a71465d58d5315a36788861dfec4a,fdb16d3cbbeb5798f2f66c4096be026d,495d4e95a8cf8bbf8b432b612a2aa328,4931aadcdb7bcfb3ac38919f2853b24a,2018-01-22 17:43:36,stationery,industry,,,,,reseller,,0
c3daacb733cbbe636db5b70ace98d520,4d54524ebf3e26769edc397a2eb26462,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,0d83bb1facfdd978da19328e54a0ac50,2018-05-18 13:05:14,computers,online_top,cat,,,,reseller,,0
593f4a8705fd0d72d47efb651bdfb135,8dc50970bc5ef0bf96e6dc401caf0c1c,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,84395d0aeedc2d40c8d2ca65a4620dbc,2018-05-23 21:00:58,home_office_furniture,online_medium,eagle,,,,reseller,,0
be8eca3856293b0591f6240af2b62091,c963a25b8671419c6ce9eebe8fd03218,0cdad77786224a7cefea567b8c75c3c1,c638112b43f1d1b86dcabb0da720c901,57f73ac58ee3a855bf2dd48bfe4ca310,2018-03-13 15:51:54,home_decor,online_medium,cat,,,,manufacturer,,0
42e63e1b4d6aa921fd566bdef26e5ef4,2aafae69bf4c41fbd94053d9413e87ee,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,e0105e10924fcffdd899559b709cd325,2018-04-19 14:13:04,stationery,online_medium,cat,,,,manufacturer,,0
d57b5430f8c6a9fa9d91cb60bd237336,3c6b1149911003e599410f60c7735bc6,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,efb2eb6f68d517fb69cdc7bdea984551,2018-02-28 19:15:15,audio_video_electronics,online_medium,cat,,,,reseller,,0
3505514e9f9ba3724fc51cb3278e0e67,9ebf0ac03992f6240c8339820ed03581,b90f87164b5f8c2cfa5c8572834dbe3f,2695de1affa7750089c0455f8ce27021,8afcbcb45a79d59fe2ff7e6639e683a9,2018-08-02 17:32:16,small_appliances,online_big,"cat, wolf",TRUE,TRUE,50-200,reseller,,0
fdd68c10c38eb2811cbf1e13bc95b5a1,65d5e688c5bba88c62953b3a97264d54,9d12ef1a7eca3ec58c545c678af7869c,d3d1e91a157ea7f90548eef82f1955e3,da32b640951f9b4b58b858b739fc53b4,2018-04-18 20:19:00,home_office_furniture,offline,cat,,,,manufacturer,,0
f7066703eb3987f21f0d102ea8caaeb5,013d100f608a64ec8275c038aedeb064,a8387c01a09e99ce014107505b92388c,495d4e95a8cf8bbf8b432b612a2aa328,419dc8dc6fb303106511f20b2efa2f49,2018-04-06 14:15:21,food_supplement,online_top,,,,,reseller,,0
8423896e04d8cc356ddbb29d4cc9288d,d66c11a9572221d92fbb8c4897db5f9b,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,09ed70ed749c57b80a9d4ca7dfb36753,2018-04-14 3:00:00,household_utilities,industry,cat,,,,manufacturer,,0
54007efbb2ae51f02c995466f0738caa,7d91f9d655df761fd0cf119733a61e74,b90f87164b5f8c2cfa5c8572834dbe3f,9d12ef1a7eca3ec58c545c678af7869c,f08bd7d78a26ecd2f6fcfeccc72823a7,2018-08-14 13:56:57,perfume,online_medium,cat,TRUE,TRUE,5-20,reseller,400,0
1991b2c8479598ad84ed59f5446bb589,77d0bfeb12a6711682cc61a508f87313,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,bb40320e6ed6ac5aa77c57087a9cabde,2018-05-23 13:57:13,health_beauty,online_beginner,cat,,,,reseller,,0
180d9ac0990bb42907fe9cc7aa3eb5a1,01fd077212124329bac32490e8ef80d9,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,7c0668fff57cea643414493949375bf7,2018-03-28 22:45:45,household_utilities,online_medium,cat,,,,reseller,,0
0c28423a88b5dbffd0d1ee2aec41efd0,c0199604c0ca0863cd20b95aadd24427,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,675c754cc51ea6067b4b45699b570f82,2018-04-06 21:43:37,phone_mobile,online_medium,eagle,,,,reseller,,0
af1ea7c59c7e37f0b95b48bc972ceb67,7461606ae81596a71b8a98fd0f2460b2,9d12ef1a7eca3ec58c545c678af7869c,56bf83c4bb35763a51c2baab501b4c67,5a49ebed3577656360da11a908f35480,2018-05-25 18:04:39,home_office_furniture,offline,cat,,,,reseller,,0
cb92c899ab0e2c0fcf4d4e11e9930f6a,9d213f303afae4983637247556438ede,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,8854e4f2843d4626477d2184617dfa98,2018-05-11 12:46:58,bed_bath_table,online_big,cat,,,,reseller,,0
6bdffb19c15963b8e630b6a1861b477f,76bf0e3e7d311d9069d4512cc1a232d7,34d40cdaf94010a1d05b0d6212f9e909,9e4d1098a3b0f5da39b0bc48f9876645,924f4d942b8a4e0ba429585910f245d6,2018-04-24 14:19:33,home_decor,online_small,cat,,,,manufacturer,,0
834e43588167648b6f83961cf22f940e,4ff8d644ff76721b86fdc7c75c48d4a6,4b339f9567d060bcea4f5136b9f5949e,a8387c01a09e99ce014107505b92388c,4a2a0aa71c4dcff8a169e5ecb551fb97,2018-05-11 19:21:23,car_accessories,online_medium,cat,,,,reseller,,0
688026f6edb29cc7c96b287b186b03c9,59ddca14932ec5557c099a51c4d5a58e,0a0fb2b07d841f84fb6714e35c723075,de63de0d10a6012430098db33c679b0b,3d2d693f0a59b5d47d78bfb2f334123c,2018-04-27 13:27:25,food_supplement,online_small,cat,,,,reseller,,0
439c56de17208ac25a2abee9beca46f7,8c9348f33ae3dada25c99c99ade2af78,a8387c01a09e99ce014107505b92388c,56bf83c4bb35763a51c2baab501b4c67,104111a43cb9c5b591c5a93e33e97625,2018-04-25 21:44:40,construction_tools_house_garden,online_small,cat,,,,reseller,,0
ed1f42da2c5662307df13fe5648b05bf,89c4c1dfaab405a37514bda5243b0206,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,5db819dba451e0eb1239df7c3a5dcfaf,2018-08-24 3:00:00,sports_leisure,online_small,cat,,,5-20,reseller,100,0
9577014358ebabb5010e7513a7439a82,f1b854361f4e15d5851b494df66f22b2,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,041f4dc951efd8e1b0d01b42120a5cc9,2018-04-11 16:05:14,pet,online_big,cat,,,,manufacturer,,0
c6c02ef92aa0dcb6c333a27cfb22d47c,c8665a4dd081a2c436b1cd921079d0d9,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,33b77983665d3b04b8c99ff29115d8dd,2018-05-10 17:13:16,car_accessories,online_medium,wolf,,,,reseller,,0
22c0b2a19a05fff19e92fab5a0b7728b,138dbe45fc62f1e244378131a6801526,9d12ef1a7eca3ec58c545c678af7869c,9e4d1098a3b0f5da39b0bc48f9876645,33acfd15ff41c86770c50afc4cce3548,2018-04-25 17:19:34,household_utilities,online_medium,eagle,,,,reseller,,0
41fb0fd43593de7d24448de9f5aea38e,b25ec1aff84400104d63eadc3b3052fa,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,dd3a25174a69dc7f39f4e1f78e5fe277,2018-03-19 20:04:46,audio_video_electronics,offline,cat,,,,reseller,,0
7b27ab2fbcbe3b67935da0694742ed0e,3917f19baf48b61b7c9a106ea10ad953,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,4f6a9678a75f08ac92d013b98ed17295,2018-02-16 18:51:56,small_appliances,online_big,,,,,reseller,,0
bea6f48261d29b0dba555367e277f670,eb72802c83dc7547529c9546d1a9b8ef,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,26cc43699655312237d79eb0bfe891ba,2018-04-30 17:43:10,health_beauty,online_medium,wolf,,,,reseller,,0
