mql_id,first_contact_date,landing_page_id,origin
f999094362eeb32f2ef5a275991df98b,2018-01-29,b76ef37428e6799c421989521c0e5077,organic_search
60dfc9f44b250ed03992a2a1b39a30c1,2018-05-22,58326e62183c14b0c03085c33b9fdc44,organic_search
9dff9ab17beb0a69734bac543900c536,2018-05-08,5dc848e7dd9418dffe183215b8ff0bc1,paid_search
d36ac395fa31afe3c1cc571c09a9644d,2018-03-14,daa9619c6f8ed06d059265dca0f9257f,paid_search
2db559a91e35ed06d98446aa9cbbcc73,2017-10-23,82ce7345d29d3003d376f9382fc0eba0,paid_search
6a10f542e6f79265c34a405dbc928e37,2018-05-22,22c29808c4f815213303f8933030604c,organic_search
4385a0335a5daa56f694a86f9e3e599e,2018-04-16,5209e2e679d32a6619feb6942702fd14,organic_search
d12fec62f69e678f635825963e988562,2018-05-10,58326e62183c14b0c03085c33b9fdc44,social
9e04709686781f100b7c46c697891c17,2018-04-05,e492ee5eaf1697716985cc6f33f9cd9b,social
947501a196966253d01a63be8a17e8cd,2017-10-24,ff3416719616ad4921acb8c74e21d6f0,other_publicities
7859df91d0151aa6b404de12b8362300,2017-11-13,1722481ac9e5371e5099dea226b5421d,social
6bec3e778994bf422cdff4cc8ee341a2,2018-05-07,22c29808c4f815213303f8933030604c,paid_search
cc4d91edae41488c825cc05a61fc4452,2017-10-30,21a104c3279681d9856b8a48723c4fee,organic_search
3e984ce2ff389ee3a938f3ca5b014e4d,2018-04-29,bfd05fa9f9fe2aedee539951a84f2aaf,paid_search
0b99dab71519032b917dc641cdd7ac5b,2017-06-14,d41d8cd98f00b204e9800998ecf8427e,
acc16ca49b7630c6f073f845dc586dcd,2017-11-25,a7982125ff7aa3b2054c6e44f9d28522,direct_traffic
4de20dd98d2ca78fd643bdc4f0a6359b,2018-02-28,e998c9a2c0e92504311cde9e43a34026,unknown
64efc780f9e9d573f623c9c0718a7b9a,2017-10-17,4aab772aeb9833c170d8ea5413e02eac,paid_search
f386f35a4c15acb710fd7bf4f00110a3,2017-10-17,22c29808c4f815213303f8933030604c,email
f18c83d4df979ea9f9363d95ee757148,2017-12-01,f017be4dbf86243af5c1ebed0cff36a2,organic_search
35fd51d1e96fbe2f28760472a381534a,2018-03-22,f017be4dbf86243af5c1ebed0cff36a2,organic_search
bb5a9482a2dfd06d2e68299a8cabdf31,2018-04-26,b76ef37428e6799c421989521c0e5077,organic_search
5f03fe4af2ac4432fb8514bd43d88648,2017-11-03,88740e65d5d6b056e0cda098e1ea6313,social
6e2559b077897e54a426cbdbd0bb05cc,2017-07-20,b76ef37428e6799c421989521c0e5077,unknown
52158d6f6f2a8228033b2dd5924de7f7,2018-01-11,b76ef37428e6799c421989521c0e5077,unknown
eeb57c36455e343cd204cb698a6e8079,2018-02-08,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
603107e69309e0846426fd3f516aef2b,2018-04-25,f80696b73d17fb34f5c4fde157f119d8,organic_search
f0ba61470384eb03b493f0650c2f33ae,2018-03-10,54d5e01ab35155d4bd8cf723fc6f04a0,display
3002c4f3485b1e76717e48f96e5fcbe7,2018-01-16,88740e65d5d6b056e0cda098e1ea6313,social
4a907eba6a8d0223e39ee7d45672e26b,2018-05-09,090ffa1062e6dde353c36524563acefc,organic_search
e49f17bdae6bfb91c8a996d7ba623799,2018-01-08,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
94e5334342049bf8fc3c617362be2304,2018-05-24,22c29808c4f815213303f8933030604c,organic_search
e564b6518a085f7925bf32cab9c32584,2018-03-30,649b7b8b46b254497e92038d88f6ced8,social
5bfcd83ad8acb6ab91ffa9a89da30c90,2018-04-28,22c29808c4f815213303f8933030604c,paid_search
41b388b1c94a67752c29f62a6b12b0fa,2018-05-17,9fa37f5177115156b1814ffc237402a6,organic_search
2c7b84fa30f0cea96a90729afe2970a0,2018-05-07,d28554990d8c5273fedfde51f1f8a59d,paid_search
772b0baed68e072715d9958602a7a8c3,2018-05-25,ce1a65abd0973638f1c887a6efcfa82d,organic_search
5134baf5f48adb897172536a7d6bd1d6,2018-04-26,33009ff58323b15ce24eba767675f434,paid_search
c9d64f4101b5c9a415f45c377b780f6b,2018-03-29,65c9e96d17d8d12bc0ad3b2cde0bb8b7,email
8d04c13e080ecc73656118e7650fbb4c,2018-05-17,58326e62183c14b0c03085c33b9fdc44,social
4ead4a1873d5c890f6fd1f296422a4cb,2018-02-08,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
5b7e0a1ad5d9ac9ef3063b05f55b6d31,2018-01-07,a7982125ff7aa3b2054c6e44f9d28522,direct_traffic
1e8e96e5a2857a7645534e99f20928b7,2018-01-24,22c29808c4f815213303f8933030604c,direct_traffic
cc6a03346a8c24eacf57bdf97c1f9c9e,2017-08-24,e492ee5eaf1697716985cc6f33f9cd9b,organic_search
1b9a2958ea60ecfadb3e39071801675f,2018-05-22,e42a14209c69c3e9cc6b042620465f12,email
469571404e9f875662e862b4adca3245,2018-05-14,22c29808c4f815213303f8933030604c,organic_search
e41e2bf8a60897a711c94976b5df5070,2018-01-02,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
690baec7c6e9b45cfeaf09ccec212bb4,2017-10-06,e492ee5eaf1697716985cc6f33f9cd9b,email
f614dcb06ea2d91916df976112cbefcd,2018-01-30,ce1a65abd0973638f1c887a6efcfa82d,social
722eaf15b47c6ce753f1482b352f5c48,2017-11-24,22c29808c4f815213303f8933030604c,organic_search
ad5ba4274138d6f039cc4cc1c14867cf,2018-01-02,e492ee5eaf1697716985cc6f33f9cd9b,referral
22b91e866a98674f898cc7add8841a39,2017-07-08,22c29808c4f815213303f8933030604c,unknown
4bb51d72da028d47b13bbe68fa9d43bf,2018-04-19,e534a08b23c682d94859d0ab860bd57a,organic_search
b3793d60191d559f7ab979f5b00a1a17,2017-11-15,21a104c3279681d9856b8a48723c4fee,organic_search
3b6c4cb66e2dbfd2ab568af84dc844af,2018-02-24,88740e65d5d6b056e0cda098e1ea6313,social
18d84eb30b59b5f3cc748bfe9f68b472,2017-07-17,5ce25abc7206b8285aa756867eb2c590,display
4ea1a79057f88cc5c1e0431929aa1d98,2018-01-04,73f31a40697cc90a86c1273563ac230e,other
8cfebc3e119ed2fe0dd172eb59b0a595,2018-03-03,c6f28f804cf6330e6de735ef6e6fe95c,paid_search
b9a9bd7f17185ed559381b351751801b,2018-02-02,b76ef37428e6799c421989521c0e5077,unknown
657b0ad0569f3ceae3427be2623753cc,2018-05-20,3fd71e7e6cf64921740567dcfefb68cf,paid_search
1bedba9c25b2c05793a5702f1c69ac45,2017-08-16,1722481ac9e5371e5099dea226b5421d,unknown
e562c0deb50e01ea8306d21282d54d26,2018-05-22,bdaeb752e5c3caa215ebe04c61e22325,paid_search
a286be2b8cb6de66943d8025b3fa7e33,2017-09-17,87732658ba41d8775e8577df347a64db,social
f9cba935dc57ee3ead2f292cd14d3c3c,2017-12-25,88740e65d5d6b056e0cda098e1ea6313,social
a77d3cad2f8792ea23272c9eef1b6597,2018-01-19,88740e65d5d6b056e0cda098e1ea6313,social
f044c6276e36beb1492ca9e529efc680,2018-03-17,f017be4dbf86243af5c1ebed0cff36a2,organic_search
2ffe64129ff66819d763ef9148d4c761,2018-01-12,22c29808c4f815213303f8933030604c,organic_search
8a152128c60bbb20063e9df8f7d35c45,2018-04-08,2f08471dfb83baef522f952438a36f6e,paid_search
9e78649769df2c1e78ceb740d2305814,2018-03-18,ce1a65abd0973638f1c887a6efcfa82d,organic_search
8eadf40572785446ae7cb39cad8c1737,2018-05-04,b76ef37428e6799c421989521c0e5077,unknown
553ed65b08798c8e41e5bb4b8486d49a,2017-10-25,63355b003224fe06badbd9de99644792,email
1e4ae01c3bb00107531af91686e82c60,2018-03-23,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
c42bd6650f37513f5375dd4e9414b359,2018-01-12,5b4fa71a2749f25fe9703a7987301c23,organic_search
9077ce55ba293bab4278d5e5e47a9106,2017-09-14,65d9f9d71e562365e8b44037c2888d98,paid_search
5f3de53fbab794234589dff4e8ebf060,2018-05-21,e492ee5eaf1697716985cc6f33f9cd9b,direct_traffic
b14e228e56dcd28c35dd0b41a5891c04,2018-04-26,e492ee5eaf1697716985cc6f33f9cd9b,organic_search
8e07aa10a5403c30415e19d7cd694b97,2018-05-03,9fa37f5177115156b1814ffc237402a6,paid_search
dbaa5619351a23aa1f82f787f2802e7b,2018-03-26,f017be4dbf86243af5c1ebed0cff36a2,referral
5a9261e940edbb56aab440902b1454e2,2018-02-20,88740e65d5d6b056e0cda098e1ea6313,social
3e145d35dd1945b8b95ec55deaa076ba,2018-02-14,37cf94070e940a694969304de58debe1,organic_search
537f656bcf18ee9855da98b28157857a,2018-04-19,6a318eb72f69fe14f22c44abe23bdf53,paid_search
f070a8b1f1949464a959bfeaef8fbb67,2018-03-06,120ad10683075526ee1b3b00489dafec,email
372dfb0a40d906361a899bd38ac0eb93,2018-01-23,22c29808c4f815213303f8933030604c,organic_search
bf3e0df27b04abb4c107ab4df9955b29,2018-03-09,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
b6339541958d9ab4daf28fdd7f5784ed,2018-01-07,4aab772aeb9833c170d8ea5413e02eac,paid_search
ce0f8c54d0364e112b25e06db7c59b46,2017-09-18,b76ef37428e6799c421989521c0e5077,unknown
901c5103458da9452862157b5b4a2584,2018-01-31,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
078fbc1d65812e5859c6382f0eb1bb5e,2018-01-29,f017be4dbf86243af5c1ebed0cff36a2,organic_search
b51887d225c4084c4c75f34ae85ff5e8,2018-04-09,22c29808c4f815213303f8933030604c,paid_search
202f23d31e8c8dd9fbe4669c5e0cc7f7,2018-05-21,f017be4dbf86243af5c1ebed0cff36a2,organic_search
86c1638ed997351a04bcc55a57dc05cd,2017-11-01,1722481ac9e5371e5099dea226b5421d,organic_search
2ec0e064ff1ce7e35575be2cd7aa9431,2018-03-12,a7982125ff7aa3b2054c6e44f9d28522,
674677f8d24764e5f2f0ccad6781ef47,2018-05-04,22c29808c4f815213303f8933030604c,organic_search
853beae72ddb4f7a9b8c7c50dc0127e2,2018-04-02,2feec85dc487b235304e69f08fed3a39,unknown
96f10132748c7049e3bbf5ca0b275f18,2018-05-14,58326e62183c14b0c03085c33b9fdc44,social
3c803c1d8fef5385ca87aa1f8952338e,2018-04-27,b76ef37428e6799c421989521c0e5077,unknown
3b9c2023b5da0ffe9aa0a39285c836c6,2018-01-09,22c29808c4f815213303f8933030604c,other_publicities
c3feff36f100596a451a7ab3f53075d9,2018-02-26,0e5a178e3cd2368607f3e72f46140476,organic_search
fcbdf2bdb9c2d9636594702ac076f167,2018-01-09,88740e65d5d6b056e0cda098e1ea6313,social
82553a1ebce1e1df751e69b697bd097b,2017-08-01,e492ee5eaf1697716985cc6f33f9cd9b,email
22c2de9dd51537147e2042c8372d62c5,2018-04-30,22c29808c4f815213303f8933030604c,organic_search
72ed91f272d521b8337e030fbb0d9810,2018-01-29,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
1fdfb6f89419a6d2e520339bfea2d0bb,2018-04-20,b76ef37428e6799c421989521c0e5077,unknown
ba2cec26293a1db3489823447cd00914,2018-03-14,b76ef37428e6799c421989521c0e5077,paid_search
35a56c3a743d11bf7908edc1f53482ba,2018-03-15,b76ef37428e6799c421989521c0e5077,unknown
fe1fa775d818957a76304c35e1939355,2018-05-11,22c29808c4f815213303f8933030604c,organic_search
7cc823641aebc866527e31b0d294f215,2018-05-21,b76ef37428e6799c421989521c0e5077,unknown
95831099d5d2171aea50c24de5332f73,2018-01-15,ce1a65abd0973638f1c887a6efcfa82d,organic_search
2ea3bbe4bd6170e7d1439523953dd068,2018-01-03,88740e65d5d6b056e0cda098e1ea6313,social
8b3e245494a534cae8182756e1c33a4f,2018-05-14,58326e62183c14b0c03085c33b9fdc44,social
3c50dacab7d81a61f9e2fb94daefbfb6,2017-09-19,15cf89bab2c3163b4f9d8601d108f8b2,organic_search
ea1acb5549f38021d7372b6eeb61fd05,2018-01-18,b76ef37428e6799c421989521c0e5077,organic_search
38527f6aa36f7cf468e6f6b561afe994,2018-05-08,fa6f59a21825d841e307151460fb0302,direct_traffic
df799efd470820bf3df8d4b9c29730ce,2017-11-03,c2f7f172d3275d27cba772ab70ac3052,organic_search
dad9375c9bd04516b37e25662b76e0eb,2018-04-27,e492ee5eaf1697716985cc6f33f9cd9b,unknown
bd8f44067769dbfb91bd4b4c13c967c2,2018-01-17,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
555d4939b10bf95704808379fb9d29d0,2017-09-29,22c29808c4f815213303f8933030604c,social
a8da9e43859d5040532f379059831a0b,2018-05-03,330b9d44078a1ae5a221d655dcb77afa,organic_search
cdb1b8659398b6fc3d538fb524493d5e,2017-10-26,e492ee5eaf1697716985cc6f33f9cd9b,other
b868a75cbe1372040841ba8235b4f070,2018-02-26,30077c17f2ec5010a82e37ad8925b95f,organic_search
ef550dcce21575f93d8595c44f220121,2018-04-13,58326e62183c14b0c03085c33b9fdc44,social
12795bc7a24533b7946cf3584f0e8e1e,2018-01-15,b76ef37428e6799c421989521c0e5077,unknown
789980830f6960e332045653a8fe1a1b,2018-05-02,30534107aa0013db92899c96a1017d0b,social
7a43fa89fbc04c64cd1f481b59db4b45,2017-07-07,51ecca024748b4439e473ec446c0bef5,email
fffffe98d0963d27015c198262d97221,2018-01-25,88740e65d5d6b056e0cda098e1ea6313,social
61f3024ed641390e498517b310f7a378,2017-08-29,22c29808c4f815213303f8933030604c,unknown
edc584da9943130e5fe7b9f60e863f1f,2018-03-20,65d9f9d71e562365e8b44037c2888d98,paid_search
90067edaa1a5fd3244571b6d71522b61,2018-02-23,d83b0d0e48c8447d1d5507a44027a955,organic_search
4140fe6a9358de3c9d660225c4c2fcb4,2018-04-28,f80696b73d17fb34f5c4fde157f119d8,email
7dd9884b559f0344c9254ce81e001ae4,2017-08-14,c555aa36478386fdf85a2d0ca5cd0ff8,unknown
1364f5a1e2fd89c14c1d75d61cd44982,2018-03-09,330b9d44078a1ae5a221d655dcb77afa,organic_search
b8bdaee506282b82d47d2777faa9d241,2018-02-19,f017be4dbf86243af5c1ebed0cff36a2,paid_search
5641240ccf2611004c76234f4afb8f90,2018-01-09,b76ef37428e6799c421989521c0e5077,unknown
ab2376b87c861284c1022c539ca9b001,2018-02-26,0e5a178e3cd2368607f3e72f46140476,email
10e71f188f6f3575f6be7f7e94c50c44,2018-04-19,5ecb50153794666e90bc04c0076b7834,paid_search
d09690ee3975605e0388eac03d655623,2018-01-16,88740e65d5d6b056e0cda098e1ea6313,social
2f1cd5f3b17a865d680fb1f2c299e705,2018-05-22,22c29808c4f815213303f8933030604c,organic_search
9735d7a0dbe9dbeed16a16c4c785b769,2018-04-03,e30b6fe36d1ad2145ca4544e3362b5c1,unknown
ec104944be7abcb1b28b0069a5c35913,2018-04-15,58326e62183c14b0c03085c33b9fdc44,social
d372d4ba86f4a5e6d13b05144b47506e,2018-01-12,a7982125ff7aa3b2054c6e44f9d28522,organic_search
962c66216e363a8f4407a546fcc1a85d,2018-05-07,58326e62183c14b0c03085c33b9fdc44,social
6338c24be7d85863109dc1a27183263a,2017-09-21,f0b4c4ef4ee243742edd86cd944574ec,organic_search
c319b80e19fefc69d451ad9eae7efdb4,2017-10-26,984caf5cd6531beb94e435db458b7cc9,unknown
ec8cb5c7c2b8b15598b6b6d4f41af482,2018-03-06,120ad10683075526ee1b3b00489dafec,email
f5ab797de5386f2868f35ff96a052cd9,2018-04-22,58326e62183c14b0c03085c33b9fdc44,social
5e285258b2a7b03236d37eb86a562ee5,2018-04-10,22c29808c4f815213303f8933030604c,paid_search
7c74782c46a2cecf21f674c10da18534,2018-01-18,73fec6021437e723ff5adae8dff89e23,social
753dba7a1e2b2511de6aaefc613b7aeb,2018-02-16,e492ee5eaf1697716985cc6f33f9cd9b,organic_search
6ef77bd3e3cfb00cd02bba48e6e9a9e3,2018-01-26,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
3cab34e6c6a51d1f2ca8e76908c62368,2018-04-04,22c29808c4f815213303f8933030604c,direct_traffic
c0a4b0fa8862500a10f65f4d6b1d4490,2017-07-03,63a22f10d1d63d25eaf970d6a9c9df2a,email
9a16bdc968115f58668f35dd4bf26158,2018-03-26,ce1a65abd0973638f1c887a6efcfa82d,referral
2c5d7eba7610493f33dd6b68d75ef87c,2018-05-28,007f9098284a86ee80ddeb25d53e0af8,organic_search
4a875e76606323d2f7573b7a86b656fd,2017-10-31,a7982125ff7aa3b2054c6e44f9d28522,paid_search
bfaf03e3d41e25b94457fadfbc4521eb,2018-01-02,22c29808c4f815213303f8933030604c,organic_search
5ef6fac3b859bda32552555b77f147dd,2018-03-01,b76ef37428e6799c421989521c0e5077,unknown
e2e3fb19cb1f4edf8c601bab9adbad86,2018-05-03,58326e62183c14b0c03085c33b9fdc44,social
a5d8bb936c943624140ddade75f55b79,2018-05-15,58326e62183c14b0c03085c33b9fdc44,social
6587f3f6839dc4091f5c6afe2148ac7f,2018-03-31,22c29808c4f815213303f8933030604c,paid_search
7c1bc13be224c2dc020fdcdc6604a49c,2017-11-11,22c29808c4f815213303f8933030604c,organic_search
72d8c52e8efc6b0e3db32756ee69c9f9,2018-05-10,58326e62183c14b0c03085c33b9fdc44,social
67245236ce5a981076ce7feffc35c893,2017-07-22,b76ef37428e6799c421989521c0e5077,unknown
0b2b304595422fcc7a7b45fc7329e5ca,2018-03-30,e2e67cce16ad4e30e1f8962402480f17,unknown
8efada2b3d4c7acb1a733be531121ac7,2018-02-16,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
92755a673d57a87da1f03770a5e3f6c6,2018-04-10,5ecb50153794666e90bc04c0076b7834,paid_search
d9f1f4dc0015d78e977e427cbc75736a,2018-03-11,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
7237b93253823cc2ffd24ddfb8ee4b4c,2017-09-04,b817df3a69949ef27ed885bfcbfd5125,organic_search
9675f0018d103531e073a3da2945df41,2018-05-14,b76ef37428e6799c421989521c0e5077,unknown
69f0cadc7e2f0e79b31a546a1a60fe90,2018-03-31,22c29808c4f815213303f8933030604c,unknown
57990ea703eff0f2408e8bac75f342d3,2017-10-07,007f9098284a86ee80ddeb25d53e0af8,paid_search
30b8014701a623705dd4bbc01ee7860b,2018-01-31,b76ef37428e6799c421989521c0e5077,unknown
ca68cd8857bff0680afb365cacc580c4,2018-01-07,f017be4dbf86243af5c1ebed0cff36a2,social
3f6692d46f80ef436cb5050f3c094e15,2018-02-12,88740e65d5d6b056e0cda098e1ea6313,social
657577da81e125b33239d0cc645b7164,2017-12-25,88740e65d5d6b056e0cda098e1ea6313,social
14506ccc39f3552b05392398d45abbb7,2018-03-12,88740e65d5d6b056e0cda098e1ea6313,social
bb8e9f780bd9dfae6288d1b15d13ffed,2018-03-16,b76ef37428e6799c421989521c0e5077,unknown
3172362312fcf09d96f02125f66b74f5,2018-05-01,e492ee5eaf1697716985cc6f33f9cd9b,paid_search
25fa2d39a0143f1f30c36eece145a526,2018-03-23,22c29808c4f815213303f8933030604c,paid_search
7570a1928de2b6137980bde646329ba6,2018-03-12,ce1a65abd0973638f1c887a6efcfa82d,other
25a66e13390694e2b55814e888c8d3f0,2018-05-10,36120633c8737035fbabf079082f4ec1,paid_search
dd473ece077230d91b9340e3b4e57c11,2017-07-04,a11c4a4b078821ac00177f52c59d9990,display
6a83281271574c5862e937abe66b2e23,2018-05-30,7fa6214d82e911d070f51ef79381b956,direct_traffic
efda1f74bbe96f65d38c079fc9c0ca32,2018-01-30,88740e65d5d6b056e0cda098e1ea6313,social
7378210190a8c382ad226ab9a7b54523,2018-01-21,b48ec5f3b04e9068441002a19df93c6c,organic_search
36fa774e2070c58cdc2ddb03d8645356,2018-04-30,1ceb590cd1e00c7ee95220971f82693d,paid_search
1e4cb2e03f2f23188afd6326c1ccd15b,2017-09-26,c555aa36478386fdf85a2d0ca5cd0ff8,organic_search
5117923acfec808f84c1108340268328,2018-03-22,2f08471dfb83baef522f952438a36f6e,organic_search
31415e86b6cfa88ee7580b08922c0dca,2018-04-30,58326e62183c14b0c03085c33b9fdc44,social
c6a16e20d228020b3e2f28d3ba692399,2018-01-26,c6f28f804cf6330e6de735ef6e6fe95c,organic_search
4e12a64387b9e833d5a82b5ce26b4a50,2017-08-16,f017be4dbf86243af5c1ebed0cff36a2,organic_search
0de705dc7d8026cc9b2128b775e4c35e,2017-08-01,3cd2a8301d5395f21cdd3094c9eaa2f4,paid_search
1accc1c92278a9bc2bbc6a8002026b25,2018-04-08,649b7b8b46b254497e92038d88f6ced8,social
74349b2e19170fe0bbb4feb6f5720c5a,2017-10-04,1722481ac9e5371e5099dea226b5421d,organic_search
0c239762d3a80dad4458be9d4540ba95,2018-05-15,0f25be78376bbbaba8553051e980b83c,organic_search
508cfab9631f5b501a9991a62d93b669,2018-05-24,32d0cd3623c4eab3ededbe84943049d2,organic_search
11354ac67b0edf60148085d3567844a5,2018-04-06,22c29808c4f815213303f8933030604c,unknown
4e342d4579c83b48ac6b9ed83a646fcb,2018-01-02,270c9837c3b21fb83bee9224f701f3aa,organic_search
7cd26db58f0de31308f6954245630c03,2018-01-15,22c29808c4f815213303f8933030604c,organic_search
52a6b7e16cac1d84b4e832c1aa0005e3,2017-09-20,007f9098284a86ee80ddeb25d53e0af8,paid_search
44e67a303e887000a5489eeece7f6d14,2018-02-24,bdaeb752e5c3caa215ebe04c61e22325,organic_search
0283baf7c9ff556f467ccc5d6b41740c,2018-02-27,0e5a178e3cd2368607f3e72f46140476,unknown
4e902e89b55e2b76c93ed971cf8fda92,2018-02-22,b76ef37428e6799c421989521c0e5077,organic_search
0e327f32dbb22d433600688b7e9af0db,2018-05-25,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
8e0f5a9efbf3ad58606380abe0decf95,2018-03-06,f017be4dbf86243af5c1ebed0cff36a2,organic_search
95167ae279a3d7d96f8b54e6e97cc3e6,2018-05-08,b76ef37428e6799c421989521c0e5077,unknown
cd84d9ba87f839044df81b56aa7667f3,2017-09-09,87732658ba41d8775e8577df347a64db,social
1c1487a542f4b4c0b2f14890514f178b,2018-03-10,88740e65d5d6b056e0cda098e1ea6313,social
0a70b4e9e53d81c726eb245123e2b384,2018-04-24,58326e62183c14b0c03085c33b9fdc44,social
69a4241986721658eb6237d56c1b8abc,2018-02-06,b76ef37428e6799c421989521c0e5077,email
9f365ac1b27ce95a3f99bdcc68420756,2017-08-08,87732658ba41d8775e8577df347a64db,social
d805b3977c018e4f8d30c5e6b0e59b42,2018-01-30,40dec9f3d5259a3d2dbcdab2114fae47,referral
d4d2775cb2a95db2d267b98def4c3e6b,2017-11-09,88740e65d5d6b056e0cda098e1ea6313,social
1da76f4e60189995aa60cc1d19993ae9,2017-08-20,87732658ba41d8775e8577df347a64db,social
cc0e12fa2fbc6425a7a810921be3eac3,2018-05-17,e42a14209c69c3e9cc6b042620465f12,email
c73f4d8f3e0c84920eef1464c4c73cb8,2018-05-01,5dc848e7dd9418dffe183215b8ff0bc1,paid_search
ce4b094fc70468917d37378c7f0175d1,2018-01-27,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
c801f0b7dfb4c99d8daeede22e16e7b6,2018-04-01,22c29808c4f815213303f8933030604c,organic_search
bb7ec17dfd5fcce3cd424b09a7ebb688,2018-01-09,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
04d2aa72d47158c3893f1eb1b63a4d7d,2018-01-29,f017be4dbf86243af5c1ebed0cff36a2,social
46b58cc60d2381f5329ccaef74edea93,2018-03-18,c35447dcd1a50b2e2ee3184be602b597,social
0fa55706c70cfddbae6b05020b195b07,2017-07-22,b6885f18d203a61176418c1fb3764815,paid_search
00d424190dde9518f8edc5a2658b230d,2018-03-12,22c29808c4f815213303f8933030604c,paid_search
c7c6102d3e9a9c2796099bdb93d3d23f,2018-03-01,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
aaa77a0735b6312a741f903324a022b2,2017-08-15,b76ef37428e6799c421989521c0e5077,unknown
8d1f15fe248cf8a3911eedaa5a006a3e,2017-10-24,fe82aeadeaea2186478fe6353d6d5301,paid_search
dead87a4c00de43486ca1c34d9b33c3c,2018-05-10,b76ef37428e6799c421989521c0e5077,unknown
15afaeb2c3c4446728e3adfbd35d0801,2018-03-21,111313f5b9ceedf17ab5af7317a9f9bc,organic_search
a7c3525b2c5e24f3f212246ee3a64b6d,2018-03-07,da14b7e2eb0d1eecf65abbd05a31c87d,unknown
d5f61adf90fbec61cd8c251392bad27d,2018-05-19,7fa6214d82e911d070f51ef79381b956,organic_search
c0eab7b86485ab4672f0c8b4d62af19e,2018-02-26,bddebc4f4d44106c427bd00695840e64,email
93c6c0bd09a280606df12f66752d7b76,2017-09-05,ee3c3bad6ed3eb9d5de56688d1f9c91b,unknown
cb8750613b57d53ea7abfbbdf742976c,2018-04-30,966098efaef7a4d665be6b0cb617541b,organic_search
81ed4d7130d22722194f33b1ab0f937c,2018-03-13,b76ef37428e6799c421989521c0e5077,unknown
68cc2a928d18fc6a91e6c944dc8538d0,2017-12-28,f4cb9c7b1dc31afca77d4896d2ae8d4b,display
ce53c47e9ce09161564a02707c0b409b,2018-01-18,b6cd08ac77c501fd6857f7916d2c24f3,organic_search
17b3df6678b9e61d8c61dc98cf282915,2018-05-14,b76ef37428e6799c421989521c0e5077,paid_search
3db893ff5d6c0e9dccfed451a741853f,2017-08-29,007f9098284a86ee80ddeb25d53e0af8,organic_search
bc9e82730f512b188638dde8d5f51cd2,2018-04-27,649b7b8b46b254497e92038d88f6ced8,social
064206d63ed10088b994526b21057921,2018-02-13,b76ef37428e6799c421989521c0e5077,unknown
8f118ab2a5c0d99362fb67e29856acab,2018-02-05,22c29808c4f815213303f8933030604c,organic_search
a2b3cbe949d6c9cdd5e41ae444be14f5,2018-05-15,35c9b150ab36fe584c1f24fd458c453a,paid_search
68d9b6f0ca40f114c048f4a91d701085,2017-08-01,b76ef37428e6799c421989521c0e5077,unknown
de9605e0626838ac9bc425bbafec7050,2018-05-30,0218f6be0b76aca72ab4d00ee9e8cf10,paid_search
003d859bbd84a526b9e06340ce7d185f,2018-04-02,22c29808c4f815213303f8933030604c,direct_traffic
932b37d0151f3368360515ee9397841c,2018-01-10,ce1a65abd0973638f1c887a6efcfa82d,organic_search
45af4af2ae6bf55e858a019a76aa20a7,2018-04-01,ce1a65abd0973638f1c887a6efcfa82d,display
626dc1c3716c817b064632fded168e35,2018-02-19,b76ef37428e6799c421989521c0e5077,organic_search
7570fece02991134d0785190d9e5a4eb,2017-09-01,ee3c3bad6ed3eb9d5de56688d1f9c91b,organic_search
4f6f19ea03fdcda778f33d42c250fc0a,2018-05-27,a7982125ff7aa3b2054c6e44f9d28522,organic_search
22ecc5d03493ba26f7778851c126bee3,2018-03-23,e492ee5eaf1697716985cc6f33f9cd9b,organic_search
8a6a6209090b90fbc29026916155dec2,2018-02-08,24d866dcbe66afe0feee5936c5d54cac,email
4433c8475916d6e6ebb8cf4994d2f1d1,2018-03-28,e873d2cf0661d3eaf417b952c7147578,email
8eda503db8f01a5fe0006e1c27655211,2018-05-02,35c9b150ab36fe584c1f24fd458c453a,paid_search
a08c49164c7d28e6084d1cb99da28f2f,2018-04-05,b76ef37428e6799c421989521c0e5077,unknown
9d02788d7cf4ed2fd71f530add408b8f,2018-05-05,f017be4dbf86243af5c1ebed0cff36a2,organic_search
e2f8878a9018464d0e6c32e6c5f755f1,2017-09-05,97338d2165e7d6d9bc1348573a405642,direct_traffic
667f061b738858573caad66f5cc56b32,2018-01-31,a7982125ff7aa3b2054c6e44f9d28522,organic_search
